bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,3.86,156025114X,9781560251149,eng,205,193,10,1/7/1997,Running Press
32919,The Further Inquiry,Ken Kesey/Ron Bevirt,3.63,0670831743,9780670831746,eng,215,226,3,10/1/1990,Viking Books
32929,Goodnight Moon,Margaret Wise Brown/Clement Hurd,4.28,0060775858,9780060775858,eng,32,276426,4975,1/23/2007,HarperCollins
32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,3.57,0061125938,9780061125935,eng,32,198,22,7/1/2007,HarperCollins Publishers
32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,3.71,1594862958,9781594862953,en-US,304,5034,305,7/26/2005,Rodale Books
32941,True Story,Bill Maher,3.11,0743291352,9780743291354,en-US,304,199,28,10/1/2005,Simon  Schuster
32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,3.51,0345412818,9780345412812,eng,288,189,9,5/20/1997,Ballantine Books
32946,The Outsiders,S.E. Hinton,4.09,0141314575,9780141314570,eng,218,2630,258,3/6/2003,Puffin Group
32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,4.17,0896087646,9780896087644,eng,300,190,20,8/1/2006,South End Press
32950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,3.43,140121195X,9781401211950,eng,192,122,12,1/3/2007,DC Comics
32951,Sister Outsider: Essays and Speeches,Audre Lorde,4.49,0895941414,9780895941411,en-GB,190,12105,568,6/1/1984,Crossing Press
32957,Caramelo,Sandra Cisneros,3.90,0679742581,9780679742586,eng,441,9317,700,9/9/2003,Vintage
32961,The House on Mango Street,Sandra Cisneros,3.63,0739322796,9780739322796,en-US,2,108,21,8/30/2005,Random House Audio
32964,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,4.41,0806133635,9780806133638,eng,522,67,7,12/15/2001,University of Oklahoma Press
32966,The Merchant of Venice,William Shakespeare,3.80,0141013958,9780141013954,eng,240,140,8,4/7/2005,Penguin Classics
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,4.02,0689036914,9780689036910,eng,640,2167,30,10/1/2004,Aladdin
32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,3.86,1557091625,9781557091628,eng,210,8279,179,4/1/1996,Applewood Books
32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,3.99,1557091552,9781557091550,eng,210,53304,2118,9/1/1991,Applewood Books
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,3.89,1557092648,9781557092649,eng,215,4920,95,2/1/2003,Applewood Books
32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,3.89,155709263X,9781557092632,eng,228,4249,89,12/1/2001,Applewood Books
32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,4.08,1851682341,9781851682348,eng,416,412,42,8/15/2000,One World (UK)
32987,The Greatest Generation,Tom Brokaw,4.01,0812975294,9780812975291,eng,464,14233,914,5/1/2001,Random House Trade Paperbacks
32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,4.17,0712678867,9780712678865,eng,336,2979,163,9/6/2001,Random House
33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,4.05,0821775898,9780821775899,eng,304,6783,562,7/1/2004,Kensington
33002,The Weekend Novelist,Robert J. Ray/Bret Norris,3.67,0823084507,9780823084500,eng,266,368,36,4/1/2005,Billboard Books
33007,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,3.67,1585678139,9781585678136,eng,368,31,7,5/4/2006,Harry N. Abrams
33008,North Carolina Weekends,Lynn Setzer,3.71,0895872730,9780895872739,en-US,353,7,1,10/1/2003,John F. Blair  Publisher
33013,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,3.94,037575797X,9780375757976,eng,465,324,40,12/11/2001,Modern Library
33015,Selected Poems,Thomas Hardy/Robert Mezey,3.96,0140436995,9780140436990,eng,320,1509,30,12/1/1998,Penguin Books
33017,Selected Poetry,Thomas Hardy/Samuel Hynes,3.96,0192834916,9780192834911,eng,304,9,0,5/6/1999,Oxford University Press
33024,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,4.09,0743480716,9780743480710,eng,384,2031,79,8/26/2003,Pocket Star Books
33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,3.95,1400049512,9781400049516,eng,784,1112,70,10/28/2003,Three Rivers Press
33026,The Dream and the Underworld,James Hillman,4.22,0060906820,9780060906825,en-US,256,746,34,7/25/1979,William Morrow Paperbacks
33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,3.96,0439681367,9780439681360,eng,160,840,23,12/1/2005,Scholastic Paperbacks
33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,3.35,1569716188,9781569716182,eng,120,83,6,10/16/2001,Dark Horse Books
33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,3.91,0743480724,9780743480727,eng,310,548,26,11/30/2004,Pocket Star
33032,Queen of the Underworld,Gail Godwin,2.89,0345483197,9780345483195,eng,368,541,100,1/30/2007,Ballantine Books
33046,Ve  perro ¡Ve!,P.D. Eastman/Adolfo Pérez Perdomo,4.09,0375823611,9780375823619,spa,24,33,2,2/25/2003,Random House Para Ninos
33052,Murder in the Cathedral,T.S. Eliot,3.76,0156632772,9780156632775,eng,148,6782,309,3/18/1964,Harcourt  Brace Jovanovich/Harvest
33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,3.86,0060925817,9780060925819,eng,368,649,56,1/1/1995,Harper Perennial
33064,L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,4.36,225315086X,9782253150862,fre,890,152,11,6/20/2001,Le Livre de Poche
33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,3.04,0679434046,9780679434047,eng,142,767,31,4/16/1994,Knopf
33130,King Richard II,William Shakespeare/Andrew Gurr,3.77,0521532485,9780521532488,eng,252,89,6,5/5/2003,Cambridge University Press
33131,King Richard II,William Shakespeare/Charles R. Forker,3.77,1903436338,9781903436332,eng,593,501,43,3/21/2002,Bloomsbury Arden Shakespeare
33133,King Richard II,William Shakespeare/Andrew Gurr,3.77,0521297656,9780521297653,eng,240,27,3,11/30/1984,Cambridge University Press
33137,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,3.82,0684854759,9780684854755,en-US,192,2738,218,7/3/1998,Touchstone
33139,Tearing the Silence: On Being German in America,Ursula Hegi,3.86,068484611X,9780684846118,eng,304,259,34,7/3/1998,Touchstone
33144,Paint it Black,Janet Fitch,3.48,0316182745,9780316182744,eng,387,10136,978,9/1/2006,Little Brown and Company
33151,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,3.81,0393978192,9780393978193,eng,355,582,30,12/23/2003,W. W. Norton & Company
33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,3.65,0786928573,9780786928576,eng,352,1365,16,8/1/2002,Wizards of the Coast
33153,A Tempest,Aimé Césaire/Richard Miller,3.56,1559362103,9781559362108,eng,69,1422,76,5/1/2002,Theatre Communications Group
33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,3.94,1903436605,9781903436608,en-US,312,2820,76,9/6/1979,Arden Shakespeare
33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,3.96,1586634046,9781586634049,eng,64,19,2,1/10/2002,SparkNotes
33158,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,3.94,0521532477,9780521532471,eng,168,144,10,4/28/2003,Cambridge University Press
33159,Minuit dans le jardin du bien et du mal,John Berendt,3.92,2266075187,9782266075183,fre,388,13,2,6/6/1998,Pocket
33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,4.24,2869595948,9782869595941,fre,806,6,1,9/14/2002,Arléa
33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,3.76,0822007355,9780822007357,en-GB,120,21,4,11/1/1968,Cliffs Notes
33175,Les Misérables,Victor Hugo/Norman Denny,4.17,0140444300,9780140444308,eng,1232,3873,459,3/25/1982,Penguin Classics
33179,Hamlet in Purgatory,Stephen Greenblatt,3.94,0691102570,9780691102573,eng,344,219,24,9/15/2002,Princeton University Press
33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,4.01,0313324522,9780313324529,en-US,256,64,9,9/1/2005,Greenwood
33185,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,4.02,0300101058,9780300101058,eng,249,822,58,9/10/2003,Yale University Press
33186,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,4.02,0521532523,9780521532525,eng,270,149,13,4/21/2003,Cambridge University Press/The New Cambridge Shakespeare
33191,Romeo & Juliet,William Shakespeare/Roma Gill,3.74,019832149X,9780198321491,eng,142,237,18,5/26/2005,Oxford University Press
33192,Romeo and Juliet,William Shakespeare/Paul D. Moliken,3.74,1580495788,9781580495783,eng,111,223,20,3/1/2003,Prestwick House
33194,Romeo and Juliet,William Shakespeare/G. Blakemore Evans/Thomas Moisan,3.74,0521532531,9780521532532,eng,278,273,10,5/1/2003,Cambridge University Press
33195,Shakespeare's Romeo and Juliet,William Shakespeare/Karin Jacobson/Sidney Lamb,3.74,0764585746,9780764585746,eng,231,65,3,5/8/2000,Hungry Minds
33197,Romeo and Juliet (SparkNotes Literature Guide),SparkNotes/Brian  Phillips/William Shakespeare,3.91,1586633589,9781586633585,eng,88,52,8,1/10/2002,SparkNotes
33198,Romeo and Juliet,William Shakespeare/René Weis,3.74,1903436915,9781903436912,eng,350,219,13,7/15/2012,Bloomsbury Arden Shakespeare
33247,La Petite Fille du Lac,Christina Schwarz/Marie-Hélène Sabard,3.74,222109249X,9782221092491,fre,363,2,0,3/6/2003,Robert Laffont
33263,South of the Border  West of the Sun,Haruki Murakami/Philip Gabriel,3.87,0679767398,9780679767398,eng,213,3778,457,3/14/2000,Vintage
33279,Clock of the Long Now: Time and Responsibility: The Ideas Behind the World's Slowest Computer,Stewart Brand,4.10,0465007805,9780465007806,eng,208,526,63,4/6/2000,Basic Books
33282,Jessica's Bad Idea (Sweet Valley Twins and Friends  #31),Francine Pascal/Jamie Suzanne,3.46,0553157272,9780553157277,eng,104,318,6,8/1/1989,Bantam
33288,How to Win Friends and Influence People,Dale Carnegie,4.19,0091906814,9780091906818,eng,268,1842,104,4/6/2006,Vermilion
33291,How to Win Friends and Influence People,Dale Carnegie,4.19,0749307846,9780749307844,en-US,256,210,21,3/31/1994,Cedar Books
33292,How to Win Friends and Influence People for Teen Girls,Donna Dale Carnegie,3.96,0743272773,9780743272773,eng,208,428,44,6/2/2005,Simon  Schuster
33293,Naked Economics: Undressing the Dismal Science,Charles Wheelan,4.03,0393324869,9780393324860,eng,288,5719,484,9/17/2003,W. W. Norton  Company
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,4.00,0938045555,9780938045557,en-US,218,908,63,1/1/2010,Dragon Door Publications
33297,The Naked Ape: A Zoologist's Study of the Human Animal,Desmond Morris,3.95,0385334303,9780385334303,eng,256,6724,325,4/13/1999,Delta
33308,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,Doug Lansky,3.38,1932361278,9781932361278,eng,216,413,53,11/16/2005,Travelers' Tales
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,0060899220,9780060899226,eng,312,183882,9427,1/9/2007,Ecco/Harper Perennial
33331,More Than You Know: Finding Financial Wisdom in Unconventional Places,Michael J. Mauboussin,4.09,0231138709,9780231138703,eng,268,1359,48,4/21/2006,Columbia University Press
33333,Searching for God Knows What,Donald Miller,3.92,0785263713,9780785263715,eng,246,23657,692,10/11/2004,Thomas Nelson
33342,The More Than Complete Hitchhiker's Guide (Hitchhiker's Guide  #1-4 + short story),Douglas Adams,4.58,0681403225,9780681403222,en-US,624,433,34,11/1/1989,Longmeadow Press
33344,Hitchhiker's Guide To The Galaxy: The Filming of the Douglas Adams classic,Robbie Stamp/Paul Simpson,3.90,155704676X,9781557046765,eng,184,155,18,4/22/2005,Newmarket Press
33348,Different Seasons,Stephen King,4.35,0708823602,9780708823606,en-GB,560,188,24,10/1/1983,Futura
33353,It's Called a Breakup Because It's Broken: The Smart Girl's Break-Up Buddy,Greg Behrendt/Amiira Ruotola (-Behrendt),4.02,0767921968,9780767921961,eng,276,8606,670,9/5/2006,Harmony
33356,Jennifer Government,Max Barry,3.66,0349117624,9780349117621,eng,352,10771,921,2/5/2004,Abacus
33363,Mama Day,Gloria Naylor,4.17,0679721819,9780679721819,eng,312,8922,559,4/23/1989,Vintage
33365,A Feather on the Breath of God,Sigrid Nunez,3.91,0312422733,9780312422738,eng,192,488,66,12/27/2005,Picador
33367,Mitz The Marmoset of Bloomsbury,Sigrid Nunez,3.92,193336856X,9781933368566,eng,128,134,32,2/15/2007,Soft Skull Press
33411,War with the Newts,Karel Čapek/M. Weatherall/R. Weatherall/Ivan Klíma,4.17,0810114682,9780810114685,eng,348,170,22,10/7/1996,Northwestern University Press
33418,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos,Michio Kaku,4.18,1400033721,9781400033720,eng,361,15096,452,2/14/2006,Anchor
33436,Key Lime Pie Murder (Hannah Swensen  #9),Joanne Fluke,3.85,0758210183,9780758210180,eng,342,10361,531,7/31/2007,Kensington Publishing Corporation
33437,Cherry Cheesecake Murder (Hannah Swensen  #8),Joanne Fluke,3.91,0758202954,9780758202956,eng,382,12503,532,2/1/2007,Kensington Publishing Corporation
33438,Peach Cobbler Murder (Hannah Swensen  #7),Joanne Fluke,3.92,0758201559,9780758201553,eng,384,11633,554,2/1/2006,Kensington
33439,Strawberry Shortcake Murder (Hannah Swensen  #2),Joanne Fluke,3.85,1575667215,9781575667218,eng,320,14668,881,2/2/2002,Kensington
33440,Lemon Meringue Pie Murder (Hannah Swensen  #4),Joanne Fluke,3.87,0758215045,9780758215048,eng,352,12820,637,2/1/2004,Kensington
33441,Fluke: Or  I Know Why the Winged Whale Sings,Christopher Moore,3.75,006056668X,9780060566685,eng,321,35450,1953,6/15/2004,Harper
33442,Sugar Cookie Murder (Hannah Swensen  #6),Joanne Fluke,3.75,0758206828,9780758206824,eng,380,11510,691,10/1/2005,Kensington Publishing Corporation
33443,Chocolate Chip Cookie Murder (Hannah Swensen  #1),Joanne Fluke,3.71,0758213506,9780758213501,eng,436,31829,1971,9/1/2006,Kensington
33445,Blueberry Muffin Murder (Hannah Swensen  #3),Joanne Fluke,3.87,1575667223,9781575667225,eng,310,13669,694,2/1/2003,Kensington
33446,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community,Eric H.F. Law,3.77,082724231X,9780827242319,eng,144,115,21,1/1/1993,Chalice Press
33447,Focus: The Future of Your Company Depends on It,Al Ries/Laura Ries,4.06,0060799900,9780060799908,eng,320,480,28,9/27/2005,Harper Business
33448,Positioning: The Battle for Your Mind,Al Ries/Jack Trout,4.04,0071359168,9780071359160,en-US,246,126,9,1/18/2001,McGraw-Hill Education
33449,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk,Al Ries/Jack Trout,4.05,0887306667,9780887306662,en-US,143,13851,462,4/27/1994,Harper Business
33451,Horse Sense: How to Pull Ahead on the Business Track,Al Ries/Jack Trout,3.82,0452267641,9780452267640,eng,240,40,5,3/1/1992,Plume
33453,You Suck (A Love Story  #2),Christopher Moore,3.83,0060590297,9780060590291,eng,328,42028,2416,1/16/2007,William Morrow
33454,Bloodsucking Fiends (A Love Story  #1),Christopher Moore,3.94,0060735414,9780060735418,eng,300,52843,1868,6/1/2004,HarperCollins
33455,Island of the Sequined Love Nun,Christopher Moore,3.80,0060735449,9780060735449,eng,325,27534,1247,5/25/2004,Harper Perennial
33456,A Dirty Job (Grim Reaper  #1),Christopher Moore,4.07,0060590270,9780060590277,en-US,387,90947,5477,3/21/2006,William Morrow
33457,Practical Demonkeeping (Pine Cove  #1),Christopher Moore,3.83,0060735422,9780060735425,eng,256,37206,1353,5/25/2004,Perennial / William Morrow / HarperCollins
33458,The Lust Lizard of Melancholy Cove (Pine Cove  #2),Christopher Moore,3.87,0060735457,9780060735456,en-US,304,29113,1203,5/25/2004,William Morrow Paperbacks
33464,Granta 7,Bill Buford/Clive Sinclair/Graham Swift/Martin Amis/Rose Tremain/A.N. Wilson/Pat Barker/Julian Barnes/Ursula Bentley/William Boyd/Buchi Emecheta/Alan Judd/Maggie Gee/Kazuo Ishiguro/Adam Mars-Jones/Ian McEwan/Shiva Naipaul/Philip Norman/Christopher Priest/Salman Rushdie/Lisa St. Aubin de Terán,3.94,0140140824,9780140140828,eng,320,2,1,4/1/2013,Granta Books
33473,Will Eisner's New York: Life in the Big City (The New York Tetralogy  #1-4),Will Eisner/Neil Gaiman,4.37,039306106X,9780393061062,eng,421,1299,71,10/17/2006,W. W. Norton  Company
33474,Graphic Storytelling and Visual Narrative,Will Eisner,4.08,0961472820,9780961472825,en-US,164,1789,30,10/1/1996,Poorhouse Press
33477,The Best of the Spirit,Will Eisner/Neil Gaiman,3.92,1401207553,9781401207557,eng,187,786,95,11/1/2005,DC Comics
33478,The Plot: The Secret Story of the Protocols of the Elders of Zion,Will Eisner/Stephen Eric Bronner/Umberto Eco/Sergei Nilus,3.74,0393328600,9780393328608,eng,160,1109,134,5/17/2006,W. W. Norton  Company
33481,Will Eisner Sketchbook,Will Eisner,4.31,1569719608,9781569719602,eng,200,42,2,2/3/2004,Dark Horse Comics
33484,The Conquering Sword of Conan (Conan the Cimmerian  #3),Robert E. Howard/Gregory Manchess/Patrice Louinet,4.33,0345461533,9780345461537,eng,416,3697,83,11/29/2005,Del Rey
33488,Conan and the Demons of Khitai,Akira Yoshida/Pat Lee/Paul Lee/C.B. Cebulski,3.31,159307543X,9781593075439,eng,90,130,16,7/25/2006,Dark Horse Books
33489,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,1568821816,9781568821818,eng,320,7011,39,3/30/2005,Chaosium
33490,The Call of Cthulhu and Other Weird Stories,H.P. Lovecraft,4.22,0141187069,9780141187068,en-GB,420,809,74,7/25/2002,Penguin Books
33491,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures (Call of Cthulhu RPG),Lynn Willis/Brian M. Sammons/Adam Gauntlett/William Dietze/Greg Henrikson/Charles P. Zaglanis/J. Gordon Olmstead-Dean/M.J. Lempert/James Crowder,3.71,1568821867,9781568821863,eng,170,41,1,12/1/2002,Chaosium
33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.63,1568821808,9781568821801,eng,180,27,2,6/12/2005,Chaosium
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,3.92,1568821441,9781568821443,eng,208,65,1,9/15/2003,Chaosium
33494,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay (Call of Cthulhu RPG),Cody Goodfellow,3.86,1568821875,9781568821870,eng,189,18,0,4/1/2006,Chaosium
33496,Miskatonic University: Dire Secrets & Campus Life (Call of Cthulhu RPG),Sam Johnson/Sandy Antunes,4.12,1568821409,9781568821405,eng,242,38,0,10/12/2005,Chaosium
33497,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,4.45,1568821484,9781568821481,eng,288,34,1,1/1/2000,Chaosium
33498,Shadows of Yog-Sothoth (Call of Cthulhu RPG),Sandy Petersen,3.90,1568821743,9781568821740,eng,180,63,2,8/15/2004,Chaosium
33501,Song of Cthulhu: Tales of the Spheres Beyond Sound,Stephen Mark Rainey/H.P. Lovecraft/Ramsey Campbell/Edward P. Berglund/Fred Chappel/Caitlín R. Kiernan/Thomas F. Montelone/E.A. Lustig/Brian McNaughton/William R. Trotter,3.67,1568821174,9781568821177,eng,211,45,4,12/3/2005,Chaosium
