"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
2507,"SVIIU","Spring Valley Acquisition Corp.","Financial","Shell Companies","USA",202.87,,10.15,0.09%,289420
2508,"SVRE","SaverOne 2014 Ltd","Technology","Scientific & Technical Instruments","Israel",8.02,,1.63,1.87%,8466
2509,"SVT","Servotronics, Inc.","Industrials","Electrical Equipment & Parts","USA",27.89,14.34,11.02,3.81%,2673
2510,"SVVC","Firsthand Technology Value Fund, Inc.","Financial","Asset Management","USA",9.06,,1.32,-1.67%,47808
2511,"SWBI","Smith & Wesson Brands, Inc.","Industrials","Aerospace & Defense","USA",490.94,4.25,10.84,3.73%,600853
2512,"SWET","Athlon Acquisition Corp.","Financial","Shell Companies","USA",342.59,26.69,9.93,-0.20%,587
2513,"SWI","SolarWinds Corporation","Technology","Software - Infrastructure","USA",1423.26,,9.00,4.29%,403397
2514,"SWIR","Sierra Wireless, Inc.","Technology","Communication Equipment","Canada",1162.77,,29.83,0.34%,525686
2515,"SWSS","Springwater Special Situations Corp.","Financial","Shell Companies","USA",225.10,,10.00,0.30%,16324
2516,"SWTX","SpringWorks Therapeutics, Inc.","Healthcare","Biotechnology","USA",1523.13,,25.13,4.71%,542191
2517,"SWZ","The Swiss Helvetia Fund Inc.","Financial","Closed-End Fund - Foreign","USA",93.81,5.51,7.10,4.11%,21151
2518,"SYM","Symbotic Inc.","Financial","Shell Companies","USA",694.24,,13.03,3.17%,90891
2519,"SYPR","Sypris Solutions, Inc.","Consumer Cyclical","Auto Parts","USA",43.10,152.31,1.98,-3.41%,123879
2520,"SYRS","Syros Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",27.52,,4.32,3.85%,66117
2521,"SZC","The Cushing Renaissance Fund","Financial","Closed-End Fund - Equity","USA",99.44,,38.22,3.02%,2545
2522,"TACT","TransAct Technologies Incorporated","Technology","Computer Hardware","USA",38.30,,3.77,0.09%,196110
2523,"TAIT","Taitron Components Incorporated","Technology","Electronics & Computer Distribution","USA",23.40,6.24,3.92,1.03%,9139
2524,"TALS","Talaris Therapeutics, Inc.","Healthcare","Biotechnology","USA",64.34,,1.60,7.38%,626309
2525,"TARA","Protara Therapeutics, Inc.","Healthcare","Biotechnology","USA",36.60,,3.23,-1.52%,68916
2526,"TARO","Taro Pharmaceutical Industries Ltd.","Healthcare","Drug Manufacturers - Specialty & Generic","Israel",1218.03,13.49,32.69,2.00%,27000
2527,"TARS","Tarsus Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",436.85,,16.56,2.86%,40098
2528,"TASK","TaskUs, Inc.","Technology","Information Technology Services","USA",1908.06,40.12,20.14,3.02%,503234
2529,"TAST","Carrols Restaurant Group, Inc.","Consumer Cyclical","Restaurants","USA",90.29,,1.61,7.33%,67022
2530,"TATT","TAT Technologies Ltd.","Industrials","Aerospace & Defense","Israel",57.66,,6.45,3.53%,1181
2531,"TAYD","Taylor Devices, Inc.","Industrials","Specialty Industrial Machinery","USA",41.52,13.73,12.00,1.87%,2679
2532,"TBBK","The Bancorp, Inc.","Financial","Banks - Regional","USA",1407.70,12.77,25.16,0.52%,349146
2533,"TBCPU","Thunder Bridge Capital Partners III Inc.","Financial","Shell Companies","USA",524.90,300.91,9.93,0.10%,300
2534,"TBI","TrueBlue, Inc.","Industrials","Staffing & Employment Services","USA",638.88,9.30,19.67,-9.06%,421729
2535,"TBLT","ToughBuilt Industries, Inc.","Industrials","Tools & Accessories","USA",28.57,,2.33,13.66%,1077573
2536,"TBNK","Territorial Bancorp Inc.","Financial","Banks - Regional","USA",179.66,10.46,19.83,1.17%,7325
2537,"TBPH","Theravance Biopharma, Inc.","Healthcare","Biotechnology","Cayman Islands",653.65,,9.94,-0.60%,717871
2538,"TC","TuanChe Limited","Communication Services","Internet Content & Information","China",83.74,,6.32,-18.45%,285209
2539,"TCBX","Third Coast Bancshares, Inc.","Financial","Banks - Regional","USA",228.40,28.74,17.07,-0.06%,203110
2540,"TCFC","The Community Financial Corporation","Financial","Banks - Regional","USA",211.69,8.15,37.60,1.35%,2174
2541,"TCMD","Tactile Systems Technology, Inc.","Healthcare","Medical Devices","USA",140.89,,7.08,2.76%,121919
2542,"TCON","TRACON Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",34.89,,1.61,1.26%,39209
2543,"TCPC","BlackRock TCP Capital Corp.","Financial","Asset Management","USA",692.16,12.36,11.94,3.65%,168281
2544,"TCRR","TCR2 Therapeutics Inc.","Healthcare","Biotechnology","USA",61.77,,1.62,3.18%,170911
2545,"TCRX","TScan Therapeutics, Inc.","Healthcare","Biotechnology","USA",78.35,,2.93,4.64%,14388
2546,"TCS","The Container Store Group, Inc.","Consumer Cyclical","Specialty Retail","USA",270.24,3.63,5.38,5.91%,2069048
2547,"TCVA","TCV Acquisition Corp.","Financial","Shell Companies","USA",503.85,,9.86,0.10%,234856
2548,"TDCX","TDCX Inc.","Industrials","Specialty Business Services","Singapore",1718.54,21.63,11.83,3.59%,68631
2549,"TDF","Templeton Dragon Fund, Inc.","Financial","Closed-End Fund - Foreign","USA",271.45,0.90,8.03,1.90%,141211
2550,"TDUP","ThredUp Inc.","Consumer Cyclical","Internet Retail","USA",126.19,,1.29,-1.53%,1975203
2551,"TDW","Tidewater Inc.","Energy","Oil & Gas Equipment & Services","USA",1357.31,,31.01,2.95%,730239
2552,"TEAF","Ecofin Sustainable and Social Impact Term Fund","Financial","Asset Management","USA",175.79,,13.03,0.62%,26553
2553,"TEDU","Tarena International, Inc.","Consumer Defensive","Education & Training Services","China",221.91,,3.92,-0.25%,7044
2554,"TEI","Templeton Emerging Markets Income Fund","Financial","Closed-End Fund - Debt","USA",220.49,,4.64,4.50%,74828
2555,"TEKK","Tekkorp Digital Acquisition Corp.","Financial","Shell Companies","USA",314.05,35.99,10.04,0.00%,7461
2556,"TELA","TELA Bio, Inc.","Healthcare","Medical Devices","USA",170.33,,8.83,4.25%,7488
2557,"TENKU","TenX Keane Acquisition","Financial","Shell Companies","USA",64.62,,10.09,0.00%,0
2558,"TERN","Terns Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",174.85,,6.91,4.22%,55692
2559,"TESS","TESSCO Technologies Incorporated","Technology","Communication Equipment","USA",39.35,,4.20,0.00%,12603
2560,"TETC","Tech and Energy Transition Corporation Class A Common Stock","Financial","Shell Companies","USA",476.87,30.97,9.91,0.20%,462
2561,"TFFP","TFF Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",73.66,,2.93,16.73%,215362
2562,"TG","Tredegar Corporation","Basic Materials","Specialty Chemicals","USA",353.92,6.11,10.67,1.04%,75667
2563,"TGH","Textainer Group Holdings Limited","Industrials","Rental & Leasing Services","Bermuda",1325.45,5.01,29.24,2.13%,344192
2564,"TGI","Triumph Group, Inc.","Industrials","Aerospace & Defense","USA",582.75,,9.08,3.65%,669904
2565,"TGL","Treasure Global Inc.","Technology","Software - Application","USA",30.40,,1.74,5.21%,29229
2566,"TGLS","Tecnoglass Inc.","Industrials","Building Products & Equipment","Colombia",963.95,10.63,21.13,2.67%,85337
2567,"TGVC","TG Venture Acquisition Corp.","Financial","Shell Companies","USA",144.72,,10.02,0.15%,5007
2568,"TH","Target Hospitality Corp.","Industrials","Specialty Business Services","USA",1088.43,34.32,11.60,0.52%,454898
2569,"THCA","Tuscan Holdings Corp. II","Financial","Shell Companies","USA",76.91,96.76,10.45,0.10%,1817
2570,"THCH","TH International Limited","Consumer Cyclical","Restaurants","China",141.41,5.90,3.16,0.00%,68240
2571,"THQ","Tekla Healthcare Opportunities Fund","Financial","Closed-End Fund - Equity","USA",806.44,7.20,19.50,2.42%,147235
2572,"THR","Thermon Group Holdings, Inc.","Industrials","Specialty Industrial Machinery","USA",571.14,21.73,17.45,1.87%,155486
2573,"THRD","Third Harmonic Bio, Inc.","Healthcare","Biotechnology","USA",714.84,,18.40,5.75%,66402
2574,"THRN","Thorne HealthTech, Inc.","Consumer Defensive","Packaged Foods","USA",252.00,83.33,5.00,3.31%,42972
2575,"THRX","Theseus Pharmaceuticals, Inc.","Healthcare","Biotechnology","USA",215.41,,5.62,-2.60%,41042
2576,"THRY","Thryv Holdings, Inc.","Communication Services","Internet Content & Information","USA",718.06,5.85,20.88,4.09%,234741
2577,"THW","Tekla World Healthcare Fund","Financial","Closed-End Fund - Equity","USA",490.43,11.31,13.12,0.85%,101871
2578,"TIG","Trean Insurance Group, Inc.","Financial","Insurance - Specialty","USA",175.10,6.86,3.43,0.29%,56348
2579,"TILE","Interface, Inc.","Consumer Cyclical","Furnishings, Fixtures & Appliances","USA",623.48,10.27,10.83,3.44%,165930
2580,"TINV","Tiga Acquisition Corp.","Financial","Shell Companies","Singapore",359.84,28.34,10.43,0.00%,2503
2581,"TIPT","Tiptree Inc.","Financial","Insurance - Specialty","USA",412.19,,11.74,0.51%,34653
2582,"TITN","Titan Machinery Inc.","Industrials","Industrial Distribution","USA",719.80,8.63,33.14,1.66%,135026
2583,"TIVC","Tivic Health Systems, Inc.","Healthcare","Medical Devices","USA",17.92,,1.75,2.34%,11719
2584,"TKLF","Yoshitsu Co., Ltd","Consumer Defensive","Household & Personal Products","Japan",45.70,12.90,1.29,4.88%,39735
2585,"TKNO","Alpha Teknova, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",103.84,,3.98,10.56%,182764
2586,"TLF","Tandy Leather Factory, Inc.","Consumer Cyclical","Specialty Retail","USA",33.33,341.67,4.10,3.80%,10686
2587,"TLGY","TLGY Acquisition Corporation","Financial","Shell Companies","USA",291.24,32.16,10.13,0.10%,2
2588,"TLS","Telos Corporation","Technology","Information Technology Services","USA",710.55,,10.95,6.83%,560460
2589,"TLYS","Tilly's, Inc.","Consumer Cyclical","Apparel Retail","USA",250.09,7.16,8.60,3.99%,106849
2590,"TMCI","Treace Medical Concepts, Inc.","Healthcare","Medical Devices","USA",1246.52,,23.23,1.93%,219317
2591,"TMKR","Tastemaker Acquisition Corp.","Financial","Shell Companies","USA",346.18,24.61,10.04,0.10%,212219
2592,"TMKRU","Tastemaker Acquisition Corp.","Financial","Shell Companies","USA",346.55,50.85,10.12,0.10%,8910
2593,"TMST","TimkenSteel Corporation","Basic Materials","Steel","USA",727.02,4.09,16.88,-1.57%,426893
2594,"TNK","Teekay Tankers Ltd.","Energy","Oil & Gas Midstream","Canada",945.76,,32.59,-0.09%,845100
2595,"TNON","Tenon Medical, Inc.","Healthcare","Medical Devices","USA",18.73,,1.72,2.38%,14346
2596,"TNP","Tsakos Energy Navigation Limited","Energy","Oil & Gas Midstream","Greece",503.59,,17.51,-0.17%,542098
2597,"TNYA","Tenaya Therapeutics, Inc.","Healthcare","Biotechnology","USA",111.28,,2.55,-1.92%,130588
2598,"TOI","The Oncology Institute, Inc.","Healthcare","Medical Care Facilities","USA",348.33,,5.10,2.41%,80107
2599,"TOP","TOP Financial Group Limited","Financial","Capital Markets","Hong Kong",177.00,50.50,5.05,1.00%,375804
2600,"TOPS","Top Ships Inc.","Industrials","Marine Shipping","Greece",14.26,,5.04,4.78%,623647
2601,"TPB","Turning Point Brands, Inc.","Consumer Defensive","Tobacco","USA",390.16,11.01,21.76,6.15%,287519
2602,"TPC","Tutor Perini Corporation","Industrials","Engineering & Construction","USA",335.95,,6.78,1.35%,302345
2603,"TPHS","Trinity Place Holdings Inc.","Real Estate","Real Estate - Diversified","USA",37.92,,1.04,26.83%,89206
2604,"TPIC","TPI Composites, Inc.","Industrials","Specialty Industrial Machinery","USA",337.79,,9.10,4.60%,1351383
2605,"TPST","Tempest Therapeutics, Inc.","Healthcare","Biotechnology","USA",18.61,,1.85,3.93%,4184
2606,"TPVG","TriplePoint Venture Growth BDC Corp.","Financial","Asset Management","USA",444.85,8.84,12.57,4.49%,156130
2607,"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc.","Financial","Asset Management","USA",87.78,10.27,13.45,0.52%,12512
2608,"TRAQ","Trine II Acquisition Corp.","Financial","Shell Companies","USA",522.70,25.69,10.12,0.40%,11909
2609,"TRC","Tejon Ranch Co.","Industrials","Conglomerates","USA",415.42,59.49,16.24,2.72%,34678
2610,"TRDA","Entrada Therapeutics, Inc.","Healthcare","Biotechnology","USA",625.74,,20.72,5.39%,144384
2611,"TREE","LendingTree, Inc.","Financial","Mortgage Finance","USA",277.93,12.37,22.45,4.08%,244493
2612,"TRHC","Tabula Rasa HealthCare, Inc.","Healthcare","Health Information Services","USA",101.59,,3.52,1.73%,50575
2613,"TRIB","Trinity Biotech plc","Healthcare","Diagnostics & Research","Ireland",25.88,,1.21,1.68%,109304
2614,"TRIN","Trinity Capital Inc.","Financial","Asset Management","USA",482.24,6.43,13.70,2.85%,151877
2615,"TROO","TROOPS, Inc.","Technology","Software - Application","Hong Kong",155.09,,1.60,12.68%,11640
2616,"TRS","TriMas Corporation","Industrials","Specialty Industrial Machinery","USA",1157.51,18.42,28.51,1.03%,81984
2617,"TRST","TrustCo Bank Corp NY","Financial","Banks - Regional","USA",666.54,10.04,35.53,3.41%,91008
2618,"TRT","Trio-Tech International","Technology","Semiconductor Equipment & Materials","USA",19.64,8.36,4.91,-2.77%,9297
2619,"TRTX","TPG RE Finance Trust, Inc.","Real Estate","REIT - Mortgage","USA",613.17,8.39,8.05,5.09%,433216
2620,"TRVG","trivago N.V.","Communication Services","Internet Content & Information","Germany",390.65,,1.07,0.94%,653942
2621,"TRVI","Trevi Therapeutics, Inc.","Healthcare","Biotechnology","USA",110.25,,1.92,1.59%,37532
2622,"TSAT","Telesat Corporation","Technology","Communication Equipment","Canada",365.88,11.36,7.35,6.37%,34185
2623,"TSBK","Timberland Bancorp, Inc.","Financial","Banks - Regional","USA",241.22,10.93,29.31,-0.64%,26786
2624,"TSE","Trinseo PLC","Basic Materials","Specialty Chemicals","USA",611.64,5.15,18.00,2.10%,540921
2625,"TSHA","Taysha Gene Therapies, Inc.","Healthcare","Biotechnology","USA",120.84,,2.98,97.35%,92381574
2626,"TSI","TCW Strategic Income Fund, Inc.","Financial","Closed-End Fund - Debt","USA",219.34,21.86,4.59,0.88%,43809
2627,"TSIBU","Tishman Speyer Innovation Corp. II","Financial","Shell Companies","USA",375.38,33.82,10.01,0.91%,205733
2628,"TSQ","Townsquare Media, Inc.","Communication Services","Advertising Agencies","USA",134.30,7.23,7.67,2.40%,24459
2629,"TSRI","TSR, Inc.","Technology","Software - Application","USA",15.97,15.69,7.36,2.22%,2656
2630,"TSVT","2seventy bio, Inc.","Healthcare","Biotechnology","USA",525.67,,14.80,-0.24%,258536
2631,"TTCF","Tattooed Chef, Inc.","Consumer Defensive","Packaged Foods","USA",346.28,,4.30,5.65%,566100
2632,"TTOO","T2 Biosystems, Inc.","Healthcare","Diagnostics & Research","USA",12.53,,1.77,12.03%,345619
2633,"TTP","Tortoise Pipeline & Energy Fund, Inc.","Financial","Asset Management","USA",63.02,3.28,28.29,1.87%,5578
2634,"TTSH","Tile Shop Holdings, Inc.","Consumer Cyclical","Home Improvement Retail","USA",206.82,14.40,4.05,2.15%,290912
2635,"TUP","Tupperware Brands Corporation","Consumer Cyclical","Packaging & Containers","USA",323.02,4.42,7.39,13.17%,1633802
2636,"TURN","180 Degree Capital Corp.","Financial","Asset Management","USA",59.89,,5.75,1.29%,5247
2637,"TUSK","Mammoth Energy Services, Inc.","Energy","Oil & Gas Equipment & Services","USA",213.59,,4.85,1.04%,125026
2638,"TVTX","Travere Therapeutics, Inc.","Healthcare","Biotechnology","USA",1418.11,,22.35,0.40%,595494
2639,"TWI","Titan International, Inc.","Industrials","Farm & Heavy Construction Machinery","USA",871.88,7.07,14.50,6.15%,436310
2640,"TWIN","Twin Disc, Incorporated","Industrials","Specialty Industrial Machinery","USA",158.88,19.02,11.43,3.25%,22063
2641,"TWLV","Twelve Seas Investment Company II","Financial","Shell Companies","USA",439.75,50.87,9.92,0.20%,171
2642,"TWN","The Taiwan Fund, Inc.","Financial","Closed-End Fund - Foreign","USA",140.37,1.85,18.79,0.11%,20706
2643,"TWOA","two","Financial","Shell Companies","USA",272.26,,9.94,-0.10%,760
2644,"TWST","Twist Bioscience Corporation","Healthcare","Diagnostics & Research","USA",1730.21,,31.22,7.36%,799352
2645,"TXMD","TherapeuticsMD, Inc.","Healthcare","Drug Manufacturers - Specialty & Generic","USA",61.98,,6.28,2.11%,45347
2646,"TY","Tri-Continental Corporation","Financial","Closed-End Fund - Equity","USA",1466.93,3.23,26.99,1.39%,29269
2647,"TYG","Tortoise Energy Infrastructure Corporation","Financial","Closed-End Fund - Equity","USA",384.44,3.52,32.23,1.99%,49103
2648,"TYRA","Tyra Biosciences, Inc.","Healthcare","Biotechnology","USA",278.99,,6.98,0.00%,35748
2649,"TZOO","Travelzoo","Consumer Cyclical","Travel Services","USA",66.03,24.17,5.27,6.46%,48581
2650,"TZPSU","TZP Strategies Acquisition Corp.","Financial","Shell Companies","USA",360.10,151.52,10.00,0.00%,100
2651,"UBA","Urstadt Biddle Properties Inc.","Real Estate","REIT - Retail","USA",716.71,28.97,18.51,0.49%,103501
2652,"UBCP","United Bancorp, Inc.","Financial","Banks - Regional","USA",91.76,9.62,15.50,1.64%,9143
2653,"UBFO","United Security Bancshares","Financial","Banks - Regional","USA",119.31,8.72,7.01,1.30%,50897
2654,"UBX","Unity Biotechnology, Inc.","Healthcare","Biotechnology","USA",36.65,,2.48,-0.80%,243186
2655,"UCTT","Ultra Clean Holdings, Inc.","Technology","Semiconductor Equipment & Materials","USA",1204.45,16.31,28.34,2.42%,215921
2656,"UEIC","Universal Electronics Inc.","Technology","Consumer Electronics","USA",239.45,,19.42,3.19%,36268
2657,"UFCS","United Fire Group, Inc.","Financial","Insurance - Property & Casualty","USA",819.11,13.12,33.57,1.48%,79083
2658,"UFI","Unifi, Inc.","Consumer Cyclical","Textile Manufacturing","USA",172.18,11.99,9.63,2.99%,87447
2659,"UG","United-Guardian, Inc.","Consumer Defensive","Household & Personal Products","USA",60.92,16.10,12.88,-5.23%,3786
2660,"UGRO","urban-gro, Inc.","Industrials","Farm & Heavy Construction Machinery","USA",46.99,,4.63,3.81%,105760
2661,"UK","Ucommune International Ltd","Real Estate","Real Estate Services","China",11.13,,2.89,1.62%,2823
2662,"ULBI","Ultralife Corporation","Industrials","Specialty Industrial Machinery","USA",86.99,,5.43,-5.57%,33274
2663,"ULH","Universal Logistics Holdings, Inc.","Industrials","Trucking","USA",914.80,8.36,35.43,0.57%,46282
2664,"UMH","UMH Properties, Inc.","Real Estate","REIT - Residential","USA",920.62,,16.97,2.04%,322377
2665,"UNAM","Unico American Corporation","Financial","Insurance - Property & Casualty","USA",6.80,,1.33,3.91%,3398
2666,"UNB","Union Bankshares, Inc.","Financial","Banks - Regional","USA",110.00,9.13,25.76,1.74%,19847
2667,"UNTY","Unity Bancorp, Inc.","Financial","Banks - Regional","USA",291.66,7.78,27.91,1.71%,15841
2668,"UONE","Urban One, Inc.","Communication Services","Broadcasting","USA",234.80,6.53,6.14,7.53%,127773
2669,"UONEK","Urban One, Inc.","Communication Services","Broadcasting","USA",217.63,5.06,4.78,5.75%,57807
2670,"UPLD","Upland Software, Inc.","Technology","Software - Application","USA",237.97,,7.46,7.03%,216142
2671,"UPXI","Upexi, Inc.","Communication Services","Internet Content & Information","USA",80.62,,4.91,11.59%,61854
2672,"URGN","UroGen Pharma Ltd.","Healthcare","Biotechnology","USA",253.88,,11.39,0.89%,40773
2673,"USAC","USA Compression Partners, LP","Energy","Oil & Gas Equipment & Services","USA",1815.71,,17.94,-1.43%,145682
2674,"USAP","Universal Stainless & Alloy Products, Inc.","Basic Materials","Steel","USA",60.06,18.23,6.60,-2.22%,53184
